Date-Time,AGCO,ALG,CAT,CNHI,DE,SAP
2018-10-29,51.84,82.98,227.96,10.2,261.12,104.28
2018-10-30,54.14,85.83,234.92,10.31,265.52,105.59
2018-10-31,56.04,85.72,242.64,10.39,270.88,107.26
2018-11-01,57.39,91.02,249.4,10.61,281.3,106.67
2018-11-02,57.14,89.87,251.58,10.81,283.44,107.63
2018-11-05,56.25,87.32,252.82,10.59,285.3,107.62
2018-11-06,57.68,89.38,258.66,10.61,290.94,106.9
2018-11-07,58.26,89.51,270.2,10.52,296.86,109.49
2018-11-08,57.93,89.48,262.78,10.2,293.34,107.61
2018-11-09,55.78,86.54,253.82,10.03,289.62,108.31
2018-11-12,56.21,87.3,250.0,9.68,289.14,101.42
2018-11-13,57.47,86.47,251.92,9.83,294.46,103.73
2018-11-14,56.81,85.55,250.2,9.8,294.44,103.83
2018-11-15,57.4,85.41,258.84,9.9,293.4,105.48
2018-11-16,57.18,86.28,259.92,9.84,295.74,104.6
2018-11-19,57.35,82.67,251.96,9.65,285.14,101.58
2018-11-20,57.94,80.92,244.54,9.39,277.04,99.98
2018-11-21,58.02,81.23,247.74,9.52,283.76,101.51
2018-11-23,57.92,81.35,244.64,9.51,285.68,100.99
2018-11-26,59.23,79.75,249.6,9.59,297.84,102.74
2018-11-27,58.29,80.36,249.2,9.53,295.62,101.86
2018-11-28,59.15,83.59,261.54,9.71,304.02,104.91
2018-11-29,58.5,83.02,260.46,9.66,299.94,103.99
2018-11-30,59.68,82.81,271.34,9.7,309.76,103.68
2018-12-03,61.08,81.94,277.9,10.45,324.42,105.29
2018-12-04,59.27,80.63,258.64,9.77,303.18,102.91
2018-12-06,58.19,79.36,256.74,9.79,308.78,101.51
2018-12-07,56.76,77.77,247.1,9.53,294.52,100.72
2018-12-10,55.6,79.14,246.78,9.45,294.06,101.9
2018-12-11,54.93,78.23,246.48,9.41,294.0,101.56
2018-12-12,55.53,77.82,250.74,9.61,296.28,103.34
2018-12-13,54.64,77.49,251.8,9.55,296.62,103.46
2018-12-14,54.76,76.13,253.54,9.29,298.02,100.99
2018-12-17,53.89,77.62,248.94,9.24,292.16,99.62
2018-12-18,56.42,78.34,248.54,9.3,298.46,100.08
2018-12-19,54.7,74.91,244.66,9.12,292.16,100.11
2018-12-20,54.58,76.16,243.1,9.11,289.28,100.1
2018-12-21,53.71,76.26,240.14,8.76,285.98,96.14
2018-12-24,52.15,73.92,233.9,8.49,274.76,95.0
2018-12-26,54.03,76.49,249.52,8.89,286.54,98.38
2018-12-27,54.66,76.9,253.34,9.05,293.44,98.99
2018-12-28,54.68,76.82,251.22,9.05,290.56,99.2
2018-12-31,55.67,77.32,254.14,9.21,298.34,99.55
2019-01-02,55.54,76.67,252.76,9.04,296.2,99.18
2019-01-03,54.35,75.12,243.02,8.78,288.1,95.46
2019-01-04,57.55,76.61,256.3,9.42,303.36,98.74
2019-01-07,59.48,77.63,256.46,9.49,308.32,99.71
2019-01-08,60.18,79.2,259.54,9.49,313.84,101.27
2019-01-09,61.2,79.98,260.54,9.64,308.66,102.65
2019-01-10,61.95,80.83,265.92,9.81,318.24,103.34
2019-01-11,61.95,81.54,264.2,9.72,316.56,101.98
2019-01-14,61.81,82.12,263.6,9.68,314.82,101.11
2019-01-15,61.87,81.95,261.38,9.73,314.1,102.43
2019-01-16,62.19,82.67,263.32,9.9,314.82,102.25
2019-01-17,62.8,83.31,269.08,10.09,320.14,103.63
2019-01-18,64.71,85.97,273.2,10.29,329.22,105.74
2019-01-22,62.85,85.53,264.48,10.04,317.68,103.33
2019-01-23,61.45,85.72,263.64,9.98,315.22,104.1
2019-01-24,61.69,86.8,265.46,9.95,316.86,105.4
2019-01-25,63.13,86.41,273.72,10.22,323.0,106.01
2019-01-28,62.02,85.51,248.74,9.92,312.98,106.94
2019-01-29,63.09,85.49,253.06,10.02,320.96,102.69
2019-01-30,63.75,86.48,260.22,10.21,325.82,102.52
2019-01-31,64.2,86.13,266.32,9.91,328.0,103.42
2019-02-01,64.97,85.79,261.82,9.97,327.76,103.95
2019-02-04,65.72,86.8,261.76,10.08,329.02,104.21
2019-02-05,63.49,86.65,264.0,9.98,328.42,106.27
2019-02-06,64.24,86.74,261.08,10.09,327.36,105.27
2019-02-07,63.4,86.17,257.56,10.3,323.6,103.46
2019-02-08,62.84,86.07,257.2,10.32,325.5,104.03
2019-02-11,63.17,85.9,257.86,10.35,323.88,104.09
2019-02-12,64.48,87.03,265.34,10.53,330.38,104.63
2019-02-13,64.67,87.13,266.2,10.63,325.4,105.26
2019-02-14,64.18,87.52,265.24,10.55,324.84,105.94
2019-02-15,64.76,88.98,272.4,10.66,317.98,106.82
2019-02-19,65.06,90.1,271.6,10.56,314.52,106.74
2019-02-20,65.77,92.7,280.62,10.63,319.76,106.86
2019-02-21,66.41,93.89,277.76,10.67,325.7,106.98
2019-02-22,66.95,94.72,277.36,10.86,331.94,108.32
2019-02-25,68.18,94.19,282.82,10.88,329.72,107.33
2019-02-26,67.19,94.33,275.96,10.84,327.6,107.57
2019-02-27,67.62,95.01,279.16,10.8,327.18,107.01
2019-02-28,67.58,96.04,274.68,10.88,328.08,107.13
2019-03-01,68.45,96.89,274.94,11.01,326.62,108.38
2019-03-04,68.67,96.92,276.7,11.0,331.64,107.32
2019-03-05,68.28,97.41,274.28,10.89,322.9,107.97
2019-03-06,67.14,98.02,269.66,10.81,316.48,107.59
2019-03-07,66.31,96.44,265.6,10.48,316.04,106.35
2019-03-08,65.97,98.55,262.7,10.32,318.02,107.97
2019-03-11,66.7,98.29,266.22,10.49,320.84,107.72
2019-03-12,66.62,97.11,264.96,10.56,318.28,108.01
2019-03-13,66.76,99.01,267.0,10.62,319.36,108.86
2019-03-14,65.98,98.22,267.38,10.5,315.52,109.52
2019-03-15,66.58,98.34,265.34,10.6,316.3,112.49
2019-03-18,67.68,99.09,268.2,10.72,320.6,112.14
2019-03-19,67.75,99.26,268.3,10.89,321.94,113.44
2019-03-20,67.96,99.55,266.02,10.94,319.32,114.53
2019-03-21,68.63,99.39,268.12,10.9,319.46,114.43
2019-03-22,67.4,97.29,259.54,10.44,311.88,111.72
2019-03-25,68.32,97.66,262.76,10.39,314.66,111.6
2019-03-26,67.9,97.86,263.68,10.26,315.2,113.93
2019-03-27,68.6,98.03,262.4,10.18,316.54,113.56
2019-03-28,68.9,98.94,264.74,10.18,316.16,114.21
2019-03-29,69.55,99.94,270.98,10.2,319.68,115.46
2019-04-01,70.44,99.33,280.5,10.49,323.82,115.82
2019-04-02,70.55,99.77,280.38,10.58,324.24,115.81
2019-04-03,70.66,100.37,278.52,10.83,326.78,116.43
2019-04-04,70.97,101.65,280.26,10.9,328.48,115.95
2019-04-05,71.18,101.07,280.72,11.0,330.06,114.61
2019-04-08,71.45,101.34,279.64,10.98,330.0,114.93
2019-04-09,69.82,97.8,272.7,10.78,317.66,110.37
2019-04-10,70.19,98.16,275.06,10.73,317.26,112.27
2019-04-11,71.17,98.97,277.74,10.94,320.32,112.33
2019-04-12,71.96,99.73,282.4,11.03,322.92,112.32
2019-04-15,71.4,98.69,280.5,11.13,324.98,112.8
2019-04-16,72.3,99.41,284.06,11.32,329.12,111.2
2019-04-17,72.57,101.78,285.48,11.29,330.9,112.31
2019-04-18,72.55,101.75,286.72,11.23,338.1,112.97
2019-04-22,72.58,101.14,284.76,11.21,338.3,113.79
2019-04-23,71.83,103.85,284.06,10.95,335.52,114.8
2019-04-24,71.57,103.69,275.46,10.76,330.62,129.08
2019-04-25,69.62,102.19,272.26,10.68,323.62,129.05
2019-04-26,70.87,104.19,278.06,10.82,330.02,127.48
2019-04-29,70.81,104.38,278.04,10.91,332.58,129.05
2019-04-30,70.78,103.64,278.84,10.9,331.26,128.86
2019-05-01,70.06,104.29,276.3,10.79,329.08,127.86
2019-05-02,74.93,103.49,270.34,10.71,328.24,125.98
2019-05-03,74.82,105.04,278.12,10.81,333.82,127.4
2019-05-06,74.15,105.56,273.52,10.47,320.36,126.42
2019-05-07,73.11,104.56,267.34,10.09,315.52,123.47
2019-05-08,73.0,104.5,263.9,9.89,311.18,124.3
2019-05-09,72.88,104.5,262.4,9.75,310.96,124.37
2019-05-10,73.32,104.84,262.68,9.78,312.1,125.75
2019-05-13,70.63,102.38,250.6,9.42,292.56,123.24
2019-05-14,71.4,102.56,254.94,9.39,294.22,125.2
2019-05-15,70.3,97.96,254.6,9.17,289.68,126.17
2019-05-16,70.41,96.48,253.22,9.19,291.98,129.11
2019-05-17,67.41,94.17,245.52,8.96,269.64,127.36
2019-05-20,66.1,95.49,244.86,8.86,270.74,125.19
2019-05-21,67.61,98.1,249.9,8.93,277.78,126.91
2019-05-22,67.38,96.92,247.12,8.81,277.56,128.7
2019-05-23,65.36,94.26,244.52,8.55,272.94,126.6
2019-05-24,66.18,95.43,245.8,8.85,277.9,127.51
2019-05-28,66.51,93.9,243.18,8.76,275.14,126.0
2019-05-29,67.54,96.03,242.96,8.78,282.26,124.25
2019-05-30,67.46,96.79,243.68,8.8,283.36,124.92
2019-05-31,66.56,94.93,239.62,8.67,280.34,123.08
2019-06-03,67.14,94.82,241.3,8.75,286.58,122.84
2019-06-04,69.42,97.75,244.16,9.08,291.24,125.83
2019-06-05,69.96,98.61,246.24,9.06,292.44,126.26
2019-06-06,69.16,98.43,246.78,9.07,292.98,126.49
2019-06-07,69.75,97.91,248.92,9.15,297.42,129.64
2019-06-10,70.11,99.05,251.48,9.26,299.62,129.43
2019-06-11,70.39,97.63,254.56,9.42,300.0,128.38
2019-06-12,71.39,97.6,254.2,9.45,297.58,128.31
2019-06-13,72.33,98.96,254.34,9.57,303.06,128.81
2019-06-14,72.38,97.55,254.46,9.48,303.02,127.65
2019-06-17,72.76,97.98,254.64,9.46,308.74,128.46
2019-06-18,74.64,100.23,260.66,9.84,318.76,131.77
2019-06-19,74.9,100.55,261.22,10.11,319.88,131.84
2019-06-20,75.27,101.01,267.26,10.27,325.52,134.4
2019-06-21,74.74,99.02,267.78,10.1,328.56,134.35
2019-06-24,76.51,98.74,268.74,10.09,333.76,134.93
2019-06-25,76.82,98.69,267.42,10.18,332.62,133.01
2019-06-26,77.51,97.43,270.3,10.21,332.24,134.03
2019-06-27,77.85,99.36,271.0,10.28,329.64,134.68
2019-06-28,77.57,99.93,272.58,10.28,331.42,136.8
2019-07-01,77.64,100.41,273.2,10.35,330.28,138.3
2019-07-02,77.64,97.39,271.7,10.27,330.26,139.35
2019-07-03,78.43,96.8,271.18,10.64,330.58,140.18
2019-07-05,77.66,96.71,270.98,10.59,326.84,138.16
2019-07-08,77.03,95.89,269.68,10.63,327.78,138.48
2019-07-09,76.45,95.02,268.58,10.39,326.7,138.28
2019-07-10,75.18,95.34,265.28,10.31,321.62,137.66
2019-07-11,75.36,95.67,267.92,10.27,322.52,137.42
2019-07-12,77.62,96.84,276.72,10.41,330.74,136.77
2019-07-15,77.15,97.67,279.28,10.46,332.0,137.13
2019-07-16,77.63,98.48,278.18,10.46,332.3,135.12
2019-07-17,75.79,97.8,271.46,10.3,326.16,134.22
2019-07-18,75.45,97.93,269.78,10.32,326.48,127.42
2019-07-19,75.75,97.6,272.46,10.28,331.22,124.63
2019-07-22,75.23,96.09,270.48,10.29,330.28,124.83
2019-07-23,76.4,97.19,276.2,10.58,336.7,125.63
2019-07-24,76.11,97.61,263.82,10.74,334.36,127.61
2019-07-25,75.33,98.53,269.42,10.49,333.82,125.39
2019-07-26,75.79,99.4,265.84,10.48,340.78,126.99
2019-07-29,76.37,98.47,268.92,10.35,340.52,126.43
2019-07-30,80.21,99.53,265.9,10.29,340.06,123.0
2019-07-31,77.0,97.89,263.34,10.11,331.3,123.03
2019-08-01,74.17,109.4,253.58,10.02,322.42,123.07
2019-08-02,73.18,108.81,249.08,9.63,317.4,121.68
2019-08-05,69.87,107.33,243.3,9.23,302.12,118.73
2019-08-06,71.5,108.79,244.16,9.21,305.56,117.65
2019-08-07,71.79,107.3,241.56,9.22,302.48,120.47
2019-08-08,73.16,108.74,244.04,9.32,310.12,121.52
2019-08-09,73.67,107.18,238.76,9.14,309.68,119.75
2019-08-12,67.87,105.29,233.44,8.84,294.1,119.1
2019-08-13,67.87,107.61,238.02,9.03,294.34,120.93
2019-08-14,64.14,105.93,230.42,8.66,286.34,116.87
2019-08-15,65.65,107.1,230.5,8.64,287.42,117.16
2019-08-16,67.55,110.97,232.86,8.81,298.46,118.98
2019-08-19,69.08,116.95,234.72,9.38,304.78,119.7
2019-08-20,68.98,114.39,233.34,9.19,304.2,117.99
2019-08-21,69.24,116.34,235.36,9.54,309.72,121.24
2019-08-22,68.6,115.34,235.78,9.53,310.74,119.47
2019-08-23,65.87,111.6,228.12,9.12,294.04,117.52
2019-08-26,66.28,111.95,228.84,9.28,301.62,118.8
2019-08-27,65.81,109.42,226.76,9.24,300.2,119.95
2019-08-28,67.22,111.64,229.72,9.38,305.44,118.41
2019-08-29,68.55,113.01,235.54,10.09,312.96,119.88
2019-08-30,69.12,114.18,238.0,10.26,309.82,119.15
2019-09-03,67.6,111.26,234.06,9.98,301.64,118.31
2019-09-04,68.73,112.36,238.2,10.37,303.44,120.55
2019-09-05,70.34,113.56,245.98,10.47,312.6,123.3
2019-09-06,71.97,114.8,245.4,10.54,313.04,121.94
2019-09-09,73.76,115.92,254.5,10.57,316.72,121.56
2019-09-10,75.6,117.6,260.58,10.79,328.08,120.78
2019-09-11,77.14,122.21,266.18,10.95,330.3,119.93
2019-09-12,75.82,116.2,263.5,11.04,326.52,120.88
2019-09-13,76.79,118.19,267.56,11.2,330.84,118.96
2019-09-16,76.9,119.83,266.3,11.14,329.18,117.51
2019-09-17,76.19,123.08,264.34,11.05,327.98,120.01
2019-09-18,76.1,119.39,262.14,11.02,330.76,119.68
2019-09-19,77.06,119.53,260.24,11.0,328.88,119.81
2019-09-20,76.46,116.15,256.32,10.68,328.14,119.4
2019-09-23,75.79,118.4,256.84,10.69,330.42,118.9
2019-09-24,75.57,117.76,251.98,10.47,331.92,118.68
2019-09-25,75.88,118.89,253.22,10.47,330.38,117.26
2019-09-26,75.59,117.17,252.78,10.35,332.82,117.66
2019-09-27,76.18,117.47,253.18,10.13,332.52,117.44
2019-09-30,75.7,117.72,252.62,10.15,337.36,117.87
2019-10-01,73.5,114.72,244.74,9.9,331.0,117.15
2019-10-02,71.89,116.61,239.92,9.7,326.5,113.66
2019-10-03,72.36,115.98,240.08,9.86,329.66,115.11
2019-10-04,73.69,117.16,242.08,9.93,335.38,115.37
2019-10-07,72.0,115.35,240.5,9.91,333.1,114.53
2019-10-08,70.12,113.84,235.94,9.73,329.94,112.9
2019-10-09,70.83,113.98,238.88,9.88,332.86,116.05
2019-10-10,72.13,114.83,245.38,10.26,335.6,115.25
2019-10-11,73.85,118.78,256.8,10.73,341.9,126.2
2019-10-14,73.13,116.9,256.76,10.67,337.86,126.05
2019-10-15,73.55,117.94,262.06,10.8,345.28,127.18
2019-10-16,72.72,118.21,260.38,10.8,342.12,128.72
2019-10-17,73.49,119.53,264.14,10.83,344.28,128.6
2019-10-18,73.96,119.51,261.42,10.75,347.84,129.13
2019-10-21,75.25,121.16,264.46,10.95,348.06,132.71
2019-10-22,76.54,123.15,267.38,10.93,350.3,131.8
2019-10-23,76.62,122.91,270.68,10.96,350.0,131.66
2019-10-24,75.56,122.85,267.7,10.83,344.22,131.79
2019-10-25,76.84,121.56,279.46,11.01,346.22,131.87
2019-10-28,77.0,123.73,280.12,11.14,346.7,132.77
2019-10-29,76.11,127.78,282.66,11.01,348.22,131.74
2019-10-30,76.19,129.74,280.68,10.92,347.64,133.23
2019-10-31,76.69,107.06,275.6,10.91,348.28,132.58
2019-11-01,77.7,109.62,288.98,11.18,352.22,133.69
2019-11-04,79.46,109.44,293.84,11.62,358.2,134.47
2019-11-05,79.36,113.46,292.74,11.56,357.84,133.56
2019-11-06,78.21,110.97,290.98,10.95,351.94,135.11
2019-11-07,78.96,107.91,294.02,11.02,355.78,135.08
2019-11-08,79.82,107.46,296.32,11.24,356.72,136.44
2019-11-11,80.27,108.94,296.0,11.23,359.6,136.78
2019-11-12,78.94,110.67,292.68,11.19,352.78,135.37
2019-11-13,79.11,110.77,288.98,11.13,351.34,134.3
2019-11-14,80.14,112.25,286.88,11.1,348.76,134.41
2019-11-15,80.13,111.41,290.62,11.24,348.96,135.48
2019-11-18,79.41,112.04,287.18,10.98,349.82,135.18
2019-11-19,79.97,113.94,286.36,10.91,347.3,135.74
2019-11-20,78.52,114.24,283.04,10.81,344.14,135.0
2019-11-21,79.24,114.32,286.72,10.81,352.06,135.43
2019-11-22,79.71,115.61,287.76,10.93,350.76,135.41
2019-11-25,80.68,118.24,292.84,11.04,353.22,135.74
2019-11-26,80.55,117.35,292.18,11.2,353.3,135.34
2019-11-27,78.98,117.29,291.38,10.91,338.12,135.41
2019-11-29,78.13,114.8,289.46,10.75,336.1,135.95
2019-12-02,77.5,114.23,285.92,10.57,330.58,133.45
2019-12-03,76.54,114.76,280.12,10.48,327.0,134.22
2019-12-04,76.26,114.96,280.24,10.55,330.54,135.54
2019-12-05,76.11,115.36,282.1,10.56,329.16,134.85
2019-12-06,76.59,117.4,285.44,10.52,330.42,135.0
2019-12-09,75.97,117.74,285.66,10.5,335.8,134.86
2019-12-10,76.54,117.89,285.74,10.47,339.8,134.7
2019-12-11,76.59,116.82,288.0,10.52,339.4,134.91
2019-12-12,78.09,117.87,293.56,10.73,347.64,136.7
2019-12-13,77.03,118.83,291.06,10.91,345.0,138.5
2019-12-16,77.35,119.04,290.72,10.91,345.7,139.39
2019-12-17,77.3,117.93,292.74,10.97,347.68,134.04
2019-12-18,78.32,118.23,294.24,11.01,345.22,133.39
2019-12-19,77.74,118.58,290.04,10.85,345.52,133.08
2019-12-20,77.69,120.51,295.14,10.98,349.3,134.41
2019-12-23,77.77,122.05,297.0,11.09,350.1,133.77
2019-12-24,77.42,122.18,294.96,11.09,349.0,133.6
2019-12-26,77.84,122.6,296.44,11.15,349.6,134.58
2019-12-27,77.75,124.1,296.56,11.12,351.62,134.98
2019-12-30,77.6,124.1,295.04,11.01,348.32,133.39
2019-12-31,77.25,125.55,295.36,11.0,346.52,133.99
2020-01-02,78.22,125.72,301.06,11.29,353.72,136.81
2020-01-03,77.14,127.93,296.88,11.17,351.1,133.98
2020-01-06,76.38,127.14,296.68,11.12,353.62,134.2
2020-01-07,75.67,125.1,292.76,10.94,347.48,133.62
2020-01-08,75.81,125.09,295.36,11.04,351.8,135.08
2020-01-09,75.81,125.81,294.62,11.04,355.2,137.13
2020-01-10,73.79,124.04,292.26,10.89,346.86,136.98
2020-01-13,74.51,125.01,293.64,10.95,349.48,138.33
2020-01-14,74.54,125.64,293.36,10.89,347.34,137.25
2020-01-15,74.05,126.2,291.14,10.78,345.84,136.4
2020-01-16,74.9,129.04,295.74,11.04,350.94,137.29
2020-01-17,74.76,130.73,295.56,11.07,352.4,139.96
2020-01-21,73.1,128.33,291.7,10.74,345.12,139.54
2020-01-22,72.74,128.41,285.26,10.55,342.32,139.58
2020-01-23,72.55,128.86,285.5,10.65,344.12,138.14
2020-01-24,71.81,126.96,280.76,10.49,340.24,139.06
2020-01-27,69.11,125.79,271.46,9.78,326.56,136.25
2020-01-28,70.2,126.0,273.48,9.97,325.96,132.46
2020-01-29,70.39,125.98,271.56,9.96,320.32,131.65
2020-01-30,71.09,126.0,270.74,9.85,322.22,130.97
2020-01-31,70.14,124.56,262.7,9.42,317.16,130.77
2020-02-03,71.22,126.01,259.54,9.47,316.58,132.64
2020-02-04,72.67,127.25,267.02,9.78,328.86,135.48
2020-02-05,73.22,128.61,274.88,10.05,336.7,137.42
2020-02-06,69.09,128.65,274.5,10.02,337.72,136.49
2020-02-07,66.85,126.81,266.74,9.32,334.9,135.06
2020-02-10,66.78,126.83,268.64,9.29,336.48,135.23
2020-02-11,67.34,128.05,272.38,9.4,340.52,136.55
2020-02-12,68.89,127.75,279.18,9.71,343.66,138.16
2020-02-13,66.75,129.82,279.44,9.52,341.52,137.45
2020-02-14,66.76,130.13,275.98,9.53,336.14,137.44
2020-02-18,66.61,129.78,273.16,9.48,332.6,137.76
2020-02-19,66.37,129.1,273.72,9.52,329.86,139.7
2020-02-20,67.47,127.74,273.86,9.58,331.66,138.43
2020-02-21,68.58,129.11,274.42,9.5,354.86,136.63
2020-02-24,67.51,123.79,264.34,8.76,343.72,130.92
2020-02-25,64.2,122.5,258.0,8.81,333.3,127.78
2020-02-26,62.28,122.37,256.5,8.95,333.84,126.9
2020-02-27,61.38,114.53,246.54,9.15,319.98,124.81
2020-02-28,60.43,110.77,248.48,9.3,312.96,123.57
2020-03-02,63.6,113.28,255.2,9.48,327.84,126.53
2020-03-03,61.03,114.25,248.76,9.17,315.56,123.8
2020-03-04,62.8,120.42,254.8,9.34,326.14,125.66
2020-03-05,60.97,116.68,243.94,9.01,318.14,121.28
2020-03-06,61.41,110.36,242.82,8.92,328.08,121.49
2020-03-09,56.98,100.2,208.14,7.94,300.0,111.5
2020-03-10,59.56,107.53,212.98,8.12,309.98,117.99
2020-03-11,56.22,101.62,201.38,7.49,291.76,112.62
2020-03-12,50.3,93.79,184.52,6.37,260.78,101.44
2020-03-13,55.33,99.43,199.28,7.47,277.92,108.35
2020-03-16,47.97,87.31,186.82,6.47,240.1,97.49
2020-03-17,45.52,93.13,200.4,6.5,253.42,102.96
2020-03-18,36.97,77.75,200.24,5.61,228.42,96.95
2020-03-19,44.37,79.7,206.02,5.76,239.32,94.13
2020-03-20,40.3,75.21,191.0,5.71,223.26,94.3
2020-03-23,39.48,76.68,183.7,5.13,222.3,98.32
2020-03-24,42.89,80.0,202.68,5.26,252.0,105.97
2020-03-25,44.48,83.91,209.34,5.6,256.98,106.4
2020-03-26,47.42,90.62,221.0,5.96,278.18,115.25
2020-03-27,46.2,90.82,210.88,5.91,270.22,110.28
2020-03-30,47.29,90.3,223.42,5.84,282.46,112.9
2020-03-31,47.25,88.78,232.08,5.61,276.32,110.5
2020-04-01,44.68,82.17,222.7,5.69,267.34,105.53
2020-04-02,44.65,83.3,233.48,5.77,278.76,104.99
2020-04-03,43.5,77.98,229.34,5.52,271.04,105.19
2020-04-06,47.69,88.04,240.86,6.07,286.98,112.01
2020-04-07,49.14,93.36,243.84,6.29,285.64,111.83
2020-04-08,51.05,93.53,254.8,6.69,293.54,115.02
2020-04-09,52.1,98.71,250.06,6.54,291.5,121.41
2020-04-13,50.92,93.69,228.28,6.32,279.6,122.38
2020-04-14,49.86,92.02,232.96,6.46,276.26,123.33
2020-04-15,47.77,86.53,223.06,6.02,270.62,118.65
2020-04-16,44.92,86.96,226.44,5.82,259.9,119.28
2020-04-17,49.49,90.09,232.6,6.14,276.92,123.41
2020-04-20,49.16,89.52,229.2,6.18,274.6,122.56
2020-04-21,47.69,87.14,219.7,6.1,268.12,116.0
2020-04-22,48.33,87.19,221.28,6.06,272.42,117.1
2020-04-23,48.92,89.19,225.82,6.34,274.22,115.15
2020-04-24,49.75,90.99,228.08,6.27,277.26,116.49
2020-04-27,50.74,93.41,230.4,6.37,279.4,116.86
2020-04-28,51.67,93.49,230.92,6.25,283.12,116.86
2020-04-29,53.94,102.15,240.12,6.57,294.2,119.15
2020-04-30,52.84,98.44,232.76,6.24,290.12,118.54
2020-05-01,50.29,93.64,221.76,6.01,276.38,116.97
2020-05-04,49.64,91.63,215.44,5.86,265.88,117.19
2020-05-05,49.04,93.06,217.82,5.81,270.3,116.57
2020-05-06,48.5,91.15,215.34,5.56,264.26,113.15
2020-05-07,49.45,96.44,214.58,5.41,272.0,115.22
2020-05-08,51.13,98.65,224.22,5.65,274.0,116.75
2020-05-11,50.38,95.43,217.22,5.62,269.78,115.28
2020-05-12,47.65,90.2,210.0,5.72,260.1,114.42
2020-05-13,45.57,87.08,208.96,5.73,251.64,114.08
2020-05-14,45.68,84.61,212.38,5.5,253.6,113.13
2020-05-15,45.73,87.52,215.84,5.5,252.02,113.21
2020-05-18,49.29,93.12,230.04,5.95,275.8,117.48
2020-05-19,48.44,90.51,224.16,5.55,272.3,117.23
2020-05-20,51.09,93.82,231.38,5.68,284.62,120.3
2020-05-21,51.1,92.83,228.12,5.52,285.62,116.19
2020-05-22,51.84,94.83,224.94,5.5,281.42,116.07
2020-05-26,57.04,97.75,234.82,6.05,296.06,121.47
2020-05-27,58.13,107.08,244.84,6.29,306.72,122.98
2020-05-28,57.71,103.61,241.48,6.37,306.32,123.63
2020-05-29,55.23,103.32,240.26,6.15,304.24,128.1
2020-06-01,56.58,100.44,241.0,6.47,298.28,128.51
2020-06-02,57.06,101.87,246.64,6.74,305.9,130.46
2020-06-03,59.47,107.5,254.18,7.15,316.7,133.56
2020-06-04,61.04,110.82,257.92,7.13,322.28,134.34
2020-06-05,63.01,114.05,270.24,7.6,333.44,135.82
2020-06-08,63.62,113.82,275.44,8.13,337.62,136.61
2020-06-09,61.59,109.86,268.38,8.01,329.62,136.74
2020-06-10,58.57,105.25,264.88,7.46,322.0,136.58
2020-06-11,54.42,98.58,243.1,6.54,302.18,129.5
2020-06-12,55.23,101.06,246.3,6.91,309.94,130.14
2020-06-15,55.65,101.79,247.22,6.95,310.94,130.42
2020-06-16,56.29,103.92,260.22,7.04,316.6,133.53
2020-06-17,54.66,102.46,256.46,6.92,311.02,134.52
2020-06-18,54.17,101.65,255.18,7.0,309.74,135.14
2020-06-19,54.24,98.0,254.92,6.77,309.74,137.03
2020-06-22,54.22,97.75,251.58,7.11,309.12,140.98
2020-06-23,54.62,97.65,252.5,7.12,307.92,141.07
2020-06-24,53.13,96.33,244.12,6.74,300.98,135.85
2020-06-25,54.04,97.84,249.42,6.78,308.9,137.66
2020-06-26,52.7,95.34,244.78,6.78,298.08,136.78
2020-06-29,54.5,101.05,250.5,7.04,307.42,138.43
2020-06-30,55.46,102.64,253.0,7.03,314.3,140.0
2020-07-01,53.96,101.27,252.12,6.81,313.7,140.08
2020-07-02,54.65,101.82,255.44,6.9,315.8,142.85
2020-07-06,56.49,102.3,258.86,7.09,320.44,147.56
2020-07-07,55.19,99.37,254.4,6.86,317.4,144.06
2020-07-08,54.37,98.64,256.26,6.92,316.76,146.95
2020-07-09,53.42,95.57,251.46,6.7,315.3,152.67
2020-07-10,54.36,98.29,256.02,6.87,318.18,153.49
2020-07-13,57.5,99.16,261.14,7.05,327.66,150.93
2020-07-14,60.56,100.59,273.76,7.29,339.12,153.85
2020-07-15,61.88,101.71,276.72,7.48,344.78,156.61
2020-07-16,61.62,100.88,277.12,7.4,346.84,155.12
2020-07-17,62.6,100.56,273.8,7.33,353.02,156.28
2020-07-20,61.34,100.88,269.26,7.36,347.62,159.77
2020-07-21,61.97,101.76,271.74,7.34,351.3,162.51
2020-07-22,63.24,101.86,273.96,7.4,350.98,164.47
2020-07-23,63.66,103.14,273.2,7.45,353.46,161.27
2020-07-24,63.4,101.99,275.16,7.45,350.7,158.62
2020-07-27,63.4,102.91,279.78,7.57,352.0,164.87
2020-07-28,62.06,101.75,276.06,7.38,351.58,160.36
2020-07-29,63.43,106.03,281.06,7.52,360.5,164.66
2020-07-30,67.92,106.42,273.46,7.26,356.08,160.17
2020-07-31,65.63,103.11,265.76,6.79,352.62,159.22
2020-08-03,67.62,107.44,263.56,7.14,355.24,162.15
2020-08-04,67.92,105.08,263.04,7.32,356.22,160.26
2020-08-05,68.65,108.83,269.94,7.63,365.64,161.64
2020-08-06,68.3,107.13,268.78,7.52,362.52,161.98
2020-08-07,68.71,109.44,269.84,7.43,367.0,161.17
2020-08-10,70.45,112.25,284.04,7.73,379.82,159.64
2020-08-11,73.15,113.09,285.06,7.89,386.44,159.15
2020-08-12,73.44,112.18,285.14,7.84,384.62,162.61
