Date-Time,CMG,DPZ,DRI,MCD,QSR,SBUX,TSCO,WEN,YUM
2018-03-27,322.96,231.58,84.22,157.48,56.57,57.46,59.44,17.16,83.88
2018-03-28,319.51,233.87,84.38,158.41,55.61,57.9,60.0,17.42,84.25
2018-03-29,323.11,233.56,85.25,156.38,56.92,57.89,63.02,17.55,85.13
2018-04-02,311.16,230.42,84.07,157.72,56.46,56.24,60.39,16.91,83.74
2018-04-03,316.66,233.47,84.56,160.4,57.15,58.0,60.81,17.13,84.11
2018-04-04,325.84,231.45,86.84,161.73,57.87,58.83,61.88,17.33,85.42
2018-04-05,327.71,235.79,86.67,163.95,56.59,59.14,61.36,17.38,86.01
2018-04-06,318.07,231.46,86.86,161.25,55.96,58.34,59.7,17.02,84.46
2018-04-09,317.1,232.43,86.55,161.23,56.09,58.7,59.4,17.1,84.45
2018-04-10,321.77,231.7,86.59,162.77,56.21,59.41,61.45,17.1,85.58
2018-04-11,321.75,231.0,86.5,163.34,55.89,59.42,61.34,16.88,85.44
2018-04-12,325.08,231.48,86.85,161.62,56.15,59.43,60.2,17.28,85.75
2018-04-13,318.36,230.32,87.72,161.73,55.07,59.24,58.32,17.26,85.42
2018-04-16,326.6,232.35,88.95,161.63,54.7,59.43,59.77,17.3,86.26
2018-04-17,334.61,237.16,89.42,162.55,54.42,59.83,58.65,17.32,86.6
2018-04-18,339.36,238.19,89.76,161.81,55.06,59.5,60.66,17.63,86.99
2018-04-19,338.46,240.69,89.76,159.53,54.83,59.22,59.88,17.39,86.44
2018-04-20,331.95,238.93,91.05,158.77,54.66,58.0,60.33,17.15,86.29
2018-04-23,330.71,239.48,91.05,158.99,53.5,58.16,61.64,17.22,85.89
2018-04-24,333.1,231.82,90.4,157.32,56.3,57.81,61.19,16.85,85.18
2018-04-25,339.52,233.53,91.12,155.94,54.9,57.71,62.19,16.95,85.26
2018-04-26,422.5,250.61,92.85,158.9,54.47,59.38,66.66,17.17,86.76
2018-04-27,427.35,248.42,94.44,158.3,54.17,58.36,68.43,17.06,87.05
2018-04-30,423.33,241.73,92.86,167.44,54.42,57.57,68.0,16.74,87.1
2018-05-01,426.01,247.68,93.3,163.44,54.03,58.13,67.76,16.73,86.64
2018-05-02,421.22,244.28,91.99,160.68,53.85,56.7,68.2,16.54,80.2
2018-05-03,419.42,245.83,91.83,160.08,54.39,56.13,66.15,16.71,82.67
2018-05-04,420.41,248.24,92.83,165.03,54.49,57.68,66.96,16.75,82.43
2018-05-07,419.62,250.5,91.91,165.0,54.52,57.45,66.81,16.87,83.11
2018-05-08,424.42,250.41,92.27,164.77,55.48,57.67,66.48,17.31,83.51
2018-05-09,424.69,249.91,91.84,164.24,55.7,57.04,66.69,16.71,84.45
2018-05-10,422.67,249.72,91.34,165.07,56.63,57.65,67.8,16.62,84.68
2018-05-11,424.9,249.91,90.33,165.39,56.91,57.27,69.62,16.63,84.62
2018-05-14,425.06,246.14,86.97,164.72,57.06,57.13,71.21,16.27,83.6
2018-05-15,426.56,247.1,87.3,163.06,56.31,56.64,70.86,16.53,83.34
2018-05-16,444.67,247.34,87.22,162.87,56.19,57.15,71.01,16.34,83.57
2018-05-17,438.58,246.55,85.94,161.31,56.0,57.2,71.67,16.35,83.0
2018-05-18,431.95,244.86,85.06,160.98,55.8,57.16,72.82,16.33,82.34
2018-05-21,433.86,248.37,86.22,161.48,56.77,57.34,73.64,16.46,82.69
2018-05-22,433.44,248.21,85.94,159.45,56.95,56.96,73.69,16.23,82.38
2018-05-23,435.51,249.49,85.71,161.62,57.3,57.49,74.34,16.28,83.09
2018-05-24,433.43,252.24,86.95,162.39,57.95,57.68,74.21,16.51,83.47
2018-05-25,428.96,250.34,87.88,163.21,58.36,57.92,73.34,16.44,82.53
2018-05-29,433.01,245.8,88.08,160.62,57.35,57.23,73.55,16.38,81.91
2018-05-30,436.61,251.7,88.97,161.82,59.56,57.48,75.34,16.62,82.51
2018-05-31,430.18,251.48,87.41,160.01,59.02,56.67,74.31,16.11,81.33
2018-06-01,438.62,252.85,88.5,159.16,59.19,56.91,75.13,16.09,81.91
2018-06-04,443.83,255.39,88.67,160.22,59.96,57.07,75.53,16.36,82.29
2018-06-05,453.34,262.63,89.26,159.48,59.82,55.68,75.83,16.7,82.91
2018-06-06,453.82,269.63,90.91,162.38,61.13,57.17,76.77,16.8,83.61
2018-06-07,448.28,272.04,91.4,169.48,60.7,57.14,76.78,17.05,84.19
2018-06-08,453.38,270.04,91.45,168.91,59.15,56.6,76.58,17.72,83.18
2018-06-11,466.64,269.77,92.31,166.49,59.13,56.48,75.92,17.79,83.11
2018-06-12,466.3,273.2,92.83,166.73,60.41,56.48,75.78,17.85,83.23
2018-06-13,457.3,273.58,92.38,166.58,60.18,56.21,75.22,17.77,82.59
2018-06-14,460.44,273.65,92.19,167.05,60.16,57.02,74.32,17.61,83.38
2018-06-15,462.01,277.34,94.1,166.46,59.73,57.11,74.4,17.86,82.62
2018-06-18,468.46,281.73,94.32,166.28,60.97,57.22,75.61,17.71,82.81
2018-06-19,469.22,287.39,94.61,164.97,60.8,57.43,75.61,17.67,81.01
2018-06-20,465.5,287.9,93.27,162.56,60.81,52.22,76.82,17.84,80.86
2018-06-21,463.16,290.76,107.06,160.53,60.02,50.62,77.55,17.94,79.73
2018-06-22,469.94,292.39,108.87,164.55,60.75,51.24,76.85,18.13,80.36
2018-06-25,454.17,279.51,107.3,159.81,60.0,50.66,75.96,17.47,78.59
2018-06-26,461.7,283.11,107.84,160.91,59.73,50.38,76.89,17.49,80.01
2018-06-27,457.24,281.47,105.87,157.42,58.48,49.84,77.86,17.12,78.87
2018-06-28,428.36,282.09,108.0,156.32,59.43,48.54,77.95,17.16,77.89
2018-06-29,431.37,282.17,107.06,156.69,60.3,48.85,76.49,17.18,78.22
2018-07-02,442.82,281.0,109.51,156.87,60.19,49.06,75.74,17.24,78.11
2018-07-03,448.95,280.13,108.67,156.48,60.19,48.77,76.13,17.26,77.84
2018-07-05,448.02,277.74,110.19,157.32,60.56,48.61,77.08,17.28,77.74
2018-07-06,451.04,279.15,111.08,159.42,60.89,48.98,76.72,17.28,78.27
2018-07-09,463.89,278.27,110.43,159.94,61.05,49.9,77.57,17.45,79.17
2018-07-10,454.21,272.39,109.8,160.62,61.83,50.42,77.72,17.51,79.31
2018-07-11,457.18,279.66,110.46,158.62,63.09,50.14,77.38,17.43,78.79
2018-07-12,459.05,279.03,111.39,159.12,64.07,50.25,77.28,17.48,79.12
2018-07-13,457.21,281.4,112.09,158.51,63.48,51.62,78.24,17.56,79.14
2018-07-16,452.06,279.19,111.28,158.78,63.22,50.94,78.42,17.44,78.66
2018-07-17,452.54,282.04,110.38,159.75,63.99,51.28,78.92,17.43,78.72
2018-07-18,453.58,283.68,112.15,157.93,63.78,51.15,78.77,17.77,79.49
2018-07-19,454.83,276.75,111.81,157.41,64.04,51.34,79.42,17.66,79.33
2018-07-20,451.19,277.17,110.46,157.97,65.1,50.91,79.87,17.42,79.31
2018-07-23,456.59,271.75,110.96,158.75,64.79,51.19,80.28,17.09,78.95
2018-07-24,449.48,263.07,108.3,157.94,64.51,51.17,78.34,16.84,78.25
2018-07-25,451.63,262.2,107.05,158.89,64.43,51.62,78.16,16.73,78.67
2018-07-26,446.76,260.0,107.01,156.14,63.76,51.45,80.36,16.93,78.95
2018-07-27,472.3,260.7,106.78,157.48,63.85,52.15,76.25,16.71,78.91
2018-07-30,465.47,256.41,106.42,158.64,62.87,51.9,77.41,16.5,78.74
2018-07-31,433.66,262.66,106.94,157.54,63.13,52.39,78.04,16.68,79.29
2018-08-01,442.63,270.34,106.53,156.92,63.91,51.93,76.79,16.69,79.47
2018-08-02,460.38,276.75,108.77,155.41,63.64,51.68,78.65,16.65,80.63
2018-08-03,463.27,279.5,108.88,156.21,63.45,52.23,78.62,16.8,81.86
2018-08-06,475.25,280.14,110.89,156.72,62.98,52.07,78.78,17.07,81.59
2018-08-07,478.02,277.45,109.98,156.04,62.5,52.07,79.98,17.01,81.33
2018-08-08,487.57,286.92,109.88,158.92,62.38,51.55,81.27,17.26,81.92
2018-08-09,487.68,291.45,109.42,159.3,62.64,51.92,81.06,17.76,82.73
2018-08-10,485.47,291.31,109.47,158.68,62.08,51.51,80.41,17.65,82.94
2018-08-13,484.66,288.6,109.33,158.14,61.85,51.81,79.49,17.35,82.38
2018-08-14,493.32,287.51,111.16,160.6,62.21,52.59,81.48,17.84,83.09
2018-08-15,525.89,284.19,112.34,159.88,62.33,52.75,80.43,17.88,82.87
2018-08-16,502.7,287.72,112.88,161.73,62.76,53.04,79.64,18.3,84.2
2018-08-17,510.44,285.04,113.85,161.15,61.55,53.56,80.51,18.42,83.81
2018-08-20,515.75,284.75,114.36,161.68,61.08,53.92,81.37,18.43,84.11
2018-08-21,518.9,287.37,114.0,161.04,60.31,54.0,83.37,18.19,84.33
2018-08-22,523.58,291.54,113.76,160.55,59.76,52.82,86.3,17.99,83.81
2018-08-23,518.04,289.4,114.31,159.05,58.55,52.66,88.86,17.96,83.52
2018-08-24,520.71,297.95,114.33,159.38,58.99,52.75,88.58,17.8,84.14
2018-08-27,495.6,297.89,113.88,160.48,59.0,52.97,86.54,17.77,84.49
2018-08-28,494.09,299.43,114.98,161.64,58.72,53.05,85.98,17.82,85.37
2018-08-29,487.65,300.64,114.88,163.11,58.04,53.25,86.49,17.77,85.99
2018-08-30,483.99,300.67,115.62,162.8,57.43,53.1,86.49,17.7,85.7
2018-08-31,475.18,298.56,116.04,162.23,57.4,53.45,88.28,17.65,86.89
2018-09-04,477.49,296.6,117.27,161.72,56.85,53.53,90.82,17.5,87.02
2018-09-05,477.88,289.81,118.87,163.24,55.98,53.79,90.19,17.49,86.73
2018-09-06,481.05,290.53,118.81,163.74,56.82,54.21,89.91,17.45,87.92
2018-09-07,482.03,294.07,119.16,163.9,56.51,54.86,89.47,17.89,88.4
2018-09-10,489.12,293.78,118.68,165.07,56.84,54.97,89.94,17.7,88.46
2018-09-11,488.23,286.62,119.38,164.62,58.13,55.12,90.69,17.67,88.23
2018-09-12,494.77,285.24,118.74,164.74,58.78,54.97,88.63,17.72,88.33
2018-09-13,495.94,284.84,118.85,162.4,58.59,54.89,88.61,18.08,88.49
2018-09-14,491.56,280.05,119.05,160.84,58.29,54.75,87.41,17.57,88.14
2018-09-17,488.32,274.6,117.98,158.14,57.99,54.57,87.69,17.41,87.69
2018-09-18,491.49,281.81,118.9,157.77,59.25,55.07,88.64,17.77,88.29
2018-09-19,490.6,279.47,117.89,159.18,59.42,55.43,89.13,17.49,88.55
2018-09-20,480.1,282.71,116.45,160.79,60.55,56.43,89.44,17.48,88.96
2018-09-21,467.37,286.22,112.89,165.3,59.0,57.45,89.98,17.17,89.53
2018-09-24,465.89,288.99,113.28,163.31,58.98,56.69,90.55,17.32,89.3
2018-09-25,465.62,290.79,113.08,166.41,59.19,56.9,90.39,17.42,89.88
2018-09-26,467.91,289.18,112.54,165.76,59.2,57.27,91.17,17.56,89.88
2018-09-27,465.4,293.45,111.28,166.53,59.12,57.34,91.11,17.29,90.32
2018-09-28,454.52,294.8,111.19,167.29,59.28,56.84,90.88,17.14,90.91
2018-10-01,446.97,285.52,109.22,166.67,58.84,55.58,90.3,17.08,90.42
2018-10-02,436.37,282.28,107.05,165.18,58.51,55.59,88.82,16.97,89.98
2018-10-03,436.44,286.0,107.9,164.66,57.86,55.47,88.85,17.22,89.76
2018-10-04,447.77,281.77,108.14,165.8,57.57,55.89,87.55,16.99,89.57
2018-10-05,449.36,282.91,108.39,166.57,58.94,55.76,87.65,17.26,90.0
2018-10-08,448.56,280.24,108.34,167.77,57.93,56.54,88.68,17.29,90.64
2018-10-09,447.09,284.18,108.64,169.83,59.05,57.71,89.04,17.46,91.18
2018-10-10,434.21,274.92,106.96,168.37,56.57,56.01,84.82,17.28,89.2
2018-10-11,433.93,270.88,104.05,162.97,56.25,54.86,85.23,16.92,87.07
2018-10-12,435.71,277.34,106.76,163.82,57.74,56.45,86.67,17.12,88.05
2018-10-15,431.74,272.94,106.74,163.67,57.6,56.75,86.57,17.26,88.45
2018-10-16,433.95,259.63,110.09,164.07,57.98,57.81,88.88,17.5,90.43
2018-10-17,429.85,267.69,109.94,166.77,57.09,59.1,88.06,17.24,91.36
2018-10-18,431.73,266.38,109.66,166.81,57.16,58.64,87.65,16.99,89.82
2018-10-19,428.54,267.75,106.33,167.49,57.39,58.66,86.86,17.02,89.4
2018-10-22,431.19,267.75,107.13,166.63,56.65,58.9,87.39,17.09,89.35
2018-10-23,434.29,265.82,107.2,177.15,56.81,58.81,87.49,16.96,88.82
2018-10-24,413.0,255.49,103.91,177.35,56.22,58.06,84.18,16.77,87.06
2018-10-25,423.88,261.77,106.43,175.31,56.33,58.96,89.07,17.03,86.92
2018-10-26,438.38,261.24,103.91,173.34,55.41,58.07,90.84,16.85,85.78
2018-10-29,440.87,256.49,105.16,173.23,53.26,58.37,93.96,16.8,85.47
2018-10-30,461.77,266.23,108.07,178.49,53.06,58.59,93.4,17.17,86.43
2018-10-31,460.33,268.79,106.55,176.9,54.77,58.27,91.89,17.24,90.41
2018-11-01,472.62,266.05,104.86,174.88,55.49,58.63,92.42,17.18,87.99
2018-11-02,476.39,265.3,105.3,176.75,54.81,64.32,93.81,17.0,86.9
2018-11-05,469.65,260.26,106.34,180.39,55.42,64.48,93.85,17.04,87.47
2018-11-06,474.15,263.56,110.65,182.71,56.37,66.01,93.18,17.08,87.9
2018-11-07,477.49,271.47,111.22,184.25,56.87,68.16,95.75,16.63,89.38
2018-11-08,478.3,273.15,112.24,185.48,56.48,68.72,96.62,16.84,90.46
2018-11-09,490.76,274.35,112.44,185.94,56.81,68.6,97.13,17.42,90.72
2018-11-12,489.67,269.09,112.39,184.37,55.96,67.91,96.19,17.32,89.45
2018-11-13,484.82,264.71,112.05,184.01,55.67,67.41,95.77,17.76,89.03
2018-11-14,479.32,266.12,111.92,183.85,55.39,67.04,94.19,17.46,89.18
2018-11-15,472.3,259.62,111.82,183.56,54.48,67.62,93.3,17.49,88.79
2018-11-16,472.76,264.62,111.86,187.59,55.47,68.16,92.66,17.79,88.89
2018-11-19,465.87,252.07,113.46,186.72,53.79,67.91,92.26,17.94,88.13
2018-11-20,461.63,255.22,111.34,183.71,52.61,67.18,87.79,17.76,87.19
2018-11-21,471.26,259.59,111.21,182.72,55.03,66.77,89.0,17.7,87.03
2018-11-23,471.42,262.5,111.57,181.93,55.33,65.7,89.3,17.75,87.19
2018-11-26,466.02,266.36,110.28,183.89,56.54,65.69,88.85,17.78,88.31
2018-11-27,473.45,268.58,109.93,184.63,56.15,66.08,90.75,17.54,89.47
2018-11-28,490.52,273.8,113.35,187.85,58.2,66.82,95.05,17.88,91.73
2018-11-29,482.56,280.18,111.26,189.26,58.78,66.88,94.67,18.06,91.86
2018-11-30,473.21,277.32,110.54,188.51,58.33,66.72,95.13,17.93,92.22
2018-12-03,475.38,276.36,110.05,185.37,57.39,67.5,95.74,17.92,92.07
2018-12-04,468.35,266.02,107.75,185.04,56.32,66.65,92.99,17.45,90.68
2018-12-06,469.94,266.4,109.38,185.45,57.13,66.55,92.37,17.57,91.5
2018-12-07,467.43,258.32,104.83,182.96,54.67,65.47,88.79,17.11,90.43
2018-12-10,475.15,255.21,105.36,184.65,53.8,65.49,90.12,17.16,90.26
2018-12-11,472.35,252.0,101.75,183.59,52.98,65.92,90.33,16.98,89.81
2018-12-12,471.31,249.68,105.31,183.48,53.98,66.13,91.75,17.03,90.46
2018-12-13,472.73,250.16,104.22,186.43,54.55,66.91,92.01,17.09,93.46
2018-12-14,457.83,249.01,103.2,183.29,53.28,65.34,89.19,16.71,91.7
2018-12-17,443.5,242.19,98.89,180.79,52.36,64.47,87.02,16.4,89.71
2018-12-18,443.8,244.65,103.85,179.71,52.63,64.92,86.18,16.51,90.1
2018-12-19,427.05,239.38,100.63,179.16,52.94,64.06,86.02,16.37,90.12
2018-12-20,400.77,235.39,99.08,173.68,51.89,62.15,82.92,15.84,87.12
2018-12-21,394.42,239.49,99.18,174.15,51.68,61.39,80.33,15.69,88.14
2018-12-24,385.84,234.35,96.71,170.28,50.61,60.56,78.71,15.0,87.02
2018-12-26,405.72,248.91,98.57,174.03,52.33,63.08,82.88,15.53,89.99
2018-12-27,414.55,248.47,98.55,175.71,52.46,63.2,83.68,15.47,90.96
2018-12-28,424.19,249.95,98.34,175.56,52.01,63.39,83.21,15.63,91.61
2018-12-31,431.79,247.99,99.86,177.57,52.3,64.4,83.44,15.61,91.92
2019-01-02,443.36,243.3,99.93,176.06,51.42,64.32,82.23,15.64,91.44
2019-01-03,439.45,239.69,98.32,174.9,52.13,61.53,80.68,15.56,89.14
2019-01-04,455.0,243.6,101.4,178.28,54.14,63.57,82.34,15.91,91.46
2019-01-07,485.15,246.43,103.94,180.22,55.61,63.57,83.55,16.16,91.36
2019-01-08,497.37,242.21,105.62,180.6,54.54,63.62,83.5,16.31,91.18
2019-01-09,498.48,246.59,104.87,180.29,54.77,63.88,84.62,16.39,91.14
2019-01-10,509.62,246.19,105.78,181.55,55.4,64.19,84.67,16.46,91.79
2019-01-11,506.95,248.99,107.99,182.37,56.53,63.73,85.31,16.52,90.94
2019-01-14,501.99,244.17,105.92,181.22,55.84,63.37,85.91,16.43,90.0
2019-01-15,514.49,247.89,107.26,181.02,56.12,64.08,86.95,16.4,90.39
2019-01-16,514.82,246.85,106.79,179.35,56.51,63.77,87.13,16.43,89.83
2019-01-17,517.66,258.94,108.01,181.11,57.25,64.28,88.5,16.3,90.7
2019-01-18,513.24,267.46,109.02,182.57,57.46,64.7,89.48,16.43,92.36
2019-01-22,520.08,263.43,108.63,184.57,57.03,65.39,89.36,16.71,92.05
2019-01-23,521.37,273.16,108.09,186.09,62.61,66.43,89.02,17.06,92.78
2019-01-24,533.39,276.88,107.42,187.37,63.65,64.74,87.59,17.37,92.91
2019-01-25,543.37,284.16,106.43,184.0,63.09,67.09,89.6,17.11,92.71
2019-01-28,532.0,279.79,107.37,183.6,63.02,66.9,89.11,17.42,92.59
2019-01-29,530.06,274.85,106.22,182.17,62.82,67.04,89.9,17.11,92.67
2019-01-30,532.98,277.06,106.13,181.77,62.42,68.15,89.62,17.34,93.45
2019-01-31,529.61,283.73,104.93,178.78,62.65,68.14,85.4,17.32,93.98
2019-02-01,527.2,278.39,104.98,176.72,62.61,68.11,86.97,17.28,94.13
2019-02-04,527.92,281.07,107.17,177.55,62.7,67.58,88.86,17.46,94.65
2019-02-05,526.65,289.29,108.09,177.57,62.11,69.34,89.59,17.56,94.44
2019-02-06,526.06,287.89,109.24,176.18,62.59,68.85,91.03,17.63,94.59
2019-02-07,585.78,288.89,109.59,175.28,62.31,69.14,90.75,17.71,94.61
2019-02-08,582.77,290.16,109.41,174.75,62.7,69.75,92.32,17.74,94.49
2019-02-11,603.36,294.86,110.29,174.26,63.72,69.99,94.19,17.65,93.26
2019-02-12,593.66,287.21,111.51,173.97,64.26,69.75,95.56,17.71,94.05
2019-02-13,599.62,288.8,111.64,174.15,64.46,70.51,95.83,17.7,93.33
2019-02-14,604.43,287.18,111.9,175.87,63.83,70.84,95.78,17.9,93.85
2019-02-15,605.89,281.65,112.12,179.97,64.69,70.71,97.58,18.0,94.12
2019-02-19,599.46,279.23,111.34,179.25,64.94,70.2,97.07,17.89,94.52
2019-02-20,597.74,278.49,110.54,180.49,64.67,70.39,97.55,17.67,94.72
2019-02-21,601.19,253.01,111.1,182.81,64.75,70.7,97.01,17.77,94.88
2019-02-22,600.22,260.71,111.76,183.17,63.46,71.3,96.04,17.72,95.39
2019-02-25,596.66,255.94,111.09,182.61,62.49,71.05,94.8,17.03,93.5
2019-02-26,599.5,252.81,111.07,183.21,62.56,71.14,94.8,17.12,93.36
2019-02-27,599.28,252.51,111.36,183.36,62.53,70.15,95.36,17.38,93.11
2019-02-28,607.53,250.94,112.11,183.84,63.21,70.26,95.35,17.33,94.5
2019-03-01,611.63,250.73,111.65,185.05,63.08,70.85,94.96,17.28,95.37
2019-03-04,618.85,248.57,111.2,180.59,62.44,70.95,93.88,17.28,95.14
2019-03-05,616.01,249.33,110.68,181.35,62.38,71.58,93.51,17.32,95.93
2019-03-06,613.41,248.6,109.54,182.03,61.81,71.27,92.19,16.69,96.6
2019-03-07,609.53,247.94,108.43,180.52,61.27,70.61,92.23,16.45,96.54
2019-03-08,616.44,250.52,107.64,179.5,62.87,69.36,90.39,16.98,96.67
2019-03-11,616.88,246.99,108.78,181.08,62.4,69.68,89.52,16.62,97.79
2019-03-12,630.99,240.0,109.44,181.83,62.58,70.05,90.57,16.46,97.98
2019-03-13,637.07,245.37,110.04,182.06,63.04,70.1,91.52,16.69,98.64
2019-03-14,642.39,247.25,110.04,182.74,62.7,70.74,90.4,16.8,98.98
2019-03-15,639.0,244.27,110.66,185.33,63.12,70.67,89.46,16.63,100.9
2019-03-18,655.8,243.41,111.09,183.95,63.39,70.84,89.84,16.72,100.24
2019-03-19,665.86,248.76,110.37,183.11,63.71,71.38,91.16,16.55,99.24
2019-03-20,665.79,243.94,108.65,184.97,62.9,71.63,91.08,16.31,98.57
2019-03-21,670.45,245.05,116.11,186.37,63.47,72.26,94.35,16.66,99.19
2019-03-22,671.46,239.25,117.44,186.81,63.44,71.96,92.68,16.47,98.97
2019-03-25,676.77,242.56,118.71,185.72,63.78,72.3,94.05,16.93,98.97
2019-03-26,688.82,245.4,119.1,187.48,64.29,72.96,94.94,16.98,98.75
2019-03-27,697.87,247.58,119.02,187.51,64.94,72.74,94.81,17.3,98.98
2019-03-28,702.51,253.92,121.13,189.39,65.6,73.96,95.24,17.68,99.14
2019-03-29,710.31,258.1,121.47,189.9,65.11,74.34,97.76,17.89,99.81
2019-04-01,705.74,249.45,120.48,188.39,65.65,73.96,97.49,17.82,100.58
2019-04-02,704.8,245.22,119.18,188.35,65.44,74.27,97.16,17.95,100.18
2019-04-03,705.64,253.11,118.45,188.35,65.86,74.33,98.08,17.98,100.54
2019-04-04,703.38,248.94,118.51,189.87,65.9,74.35,99.59,18.2,100.45
2019-04-05,708.37,254.56,118.98,190.71,65.88,75.03,101.13,18.25,99.96
2019-04-08,714.68,247.5,119.33,189.85,65.91,75.2,101.67,18.03,99.59
2019-04-09,710.67,247.83,117.03,190.08,65.25,75.12,100.93,17.99,99.48
2019-04-10,718.85,248.94,117.01,189.22,65.65,75.48,101.17,17.99,100.04
2019-04-11,707.53,255.55,116.35,188.88,66.11,75.87,102.95,18.39,100.77
2019-04-12,712.44,257.61,116.5,191.6,66.58,76.65,104.25,18.44,101.4
2019-04-15,712.27,258.9,115.85,191.85,66.45,76.16,104.49,18.57,101.64
2019-04-16,706.48,255.34,115.74,191.7,66.36,75.7,105.18,18.63,101.63
2019-04-17,688.21,265.25,114.42,191.61,66.48,75.12,103.9,18.79,101.5
2019-04-18,700.0,267.61,116.87,194.91,67.76,76.06,103.09,18.9,103.32
2019-04-22,701.67,266.0,116.82,193.92,65.92,75.4,101.63,18.69,103.18
2019-04-23,702.46,270.2,117.0,195.26,65.87,75.99,103.17,18.61,102.92
2019-04-24,709.75,283.42,117.93,197.63,65.63,76.39,104.06,18.49,103.34
2019-04-25,678.07,276.45,119.15,197.93,65.66,77.11,105.06,18.75,103.45
2019-04-26,676.79,273.43,121.62,197.42,66.46,77.45,105.13,18.76,104.09
2019-04-29,677.9,268.87,120.33,197.12,65.5,76.91,104.69,18.71,103.8
2019-04-30,688.04,270.58,117.6,197.57,65.24,77.68,103.5,18.61,104.39
2019-05-01,688.56,271.46,115.53,194.17,65.23,77.52,100.97,18.62,101.94
2019-05-02,707.87,274.32,117.81,194.61,65.66,77.47,103.03,18.42,101.74
2019-05-03,709.52,279.75,117.68,197.52,66.77,78.05,103.87,18.43,102.72
2019-05-06,716.67,282.02,118.68,198.9,67.14,78.06,103.09,18.59,102.41
2019-05-07,706.52,277.39,119.46,198.04,67.32,77.96,100.65,18.47,101.47
2019-05-08,709.57,283.15,118.87,198.03,66.53,78.05,101.49,19.2,100.49
2019-05-09,705.13,282.16,120.35,197.73,67.01,77.9,102.48,18.81,100.74
2019-05-10,705.44,278.37,121.75,199.99,67.27,78.42,102.72,18.85,101.43
2019-05-13,687.27,273.88,120.18,199.03,65.83,76.68,99.28,18.63,100.41
2019-05-14,703.18,272.86,121.03,198.01,66.37,77.06,100.66,18.5,100.68
2019-05-15,705.89,276.67,120.96,199.07,66.76,77.76,99.26,18.66,100.36
2019-05-16,708.93,277.84,118.95,199.99,67.79,78.9,101.04,18.72,100.87
2019-05-17,715.91,281.25,119.86,199.22,67.47,78.91,100.68,18.73,101.3
2019-05-20,718.0,284.86,122.91,198.99,67.49,76.66,101.27,18.62,100.69
2019-05-21,715.0,284.97,124.78,199.84,68.74,77.53,103.53,18.97,101.78
2019-05-22,706.04,284.43,123.03,199.96,68.73,77.25,102.9,19.09,101.46
2019-05-23,667.12,285.31,120.76,198.97,68.56,76.41,102.03,19.01,101.39
2019-05-24,662.56,282.61,120.13,197.77,68.43,76.15,101.14,18.97,100.99
2019-05-28,680.07,280.73,118.13,196.67,68.17,75.7,100.2,18.54,99.8
2019-05-29,667.97,277.73,115.93,196.02,65.94,75.28,99.27,18.4,99.65
2019-05-30,678.0,277.28,117.65,199.24,65.13,76.17,100.77,18.43,101.55
2019-05-31,659.97,279.5,116.32,198.27,65.8,76.06,100.78,18.39,102.35
2019-06-03,641.66,276.49,116.45,198.78,65.15,76.22,101.23,18.63,104.11
2019-06-04,662.18,284.0,118.02,199.63,64.9,78.52,104.14,19.29,106.97
2019-06-05,679.48,285.34,118.01,200.13,66.12,79.96,104.68,19.42,107.29
2019-06-06,692.18,287.0,120.68,203.05,65.65,81.4,107.27,19.77,108.42
2019-06-07,709.87,287.0,121.32,205.48,67.01,82.48,108.57,19.88,109.07
2019-06-10,720.52,282.64,118.98,201.3,66.82,81.93,107.14,19.5,108.65
2019-06-11,729.24,280.13,119.03,203.26,66.96,82.37,107.33,19.43,107.57
2019-06-12,737.74,282.0,117.81,204.93,68.15,82.93,107.28,19.38,108.94
2019-06-13,732.29,281.29,118.9,204.49,68.3,83.35,108.16,19.48,108.98
2019-06-14,740.59,280.65,119.68,205.29,67.83,84.24,106.14,19.4,109.79
2019-06-17,731.65,282.0,118.31,203.81,67.88,83.02,104.12,19.32,109.16
2019-06-18,732.54,282.35,117.93,204.51,68.37,82.92,105.07,19.42,108.71
2019-06-19,736.35,280.68,117.41,204.55,69.43,83.81,106.24,19.52,109.45
2019-06-20,738.8,281.82,118.67,205.12,69.58,84.69,106.77,19.54,110.62
2019-06-21,726.85,280.33,121.23,204.26,69.99,83.82,106.76,19.37,110.27
2019-06-24,724.13,274.37,121.99,203.92,70.29,83.65,106.86,19.15,110.66
2019-06-25,733.22,277.14,123.14,205.71,69.6,84.25,106.63,19.47,110.31
2019-06-26,727.49,275.87,120.01,204.55,68.04,83.38,106.7,19.5,110.12
2019-06-27,724.12,277.94,121.54,206.27,69.02,83.56,108.2,19.49,110.56
2019-06-28,732.88,278.28,121.73,207.66,69.54,83.83,108.8,19.58,110.67
2019-07-01,725.39,271.1,121.59,206.3,69.2,84.55,110.61,19.15,109.49
2019-07-02,723.08,273.81,120.83,209.58,69.54,85.51,110.52,19.46,110.9
2019-07-03,730.98,280.96,121.71,212.81,70.54,87.79,110.0,19.79,110.98
2019-07-05,739.54,278.26,123.64,211.24,70.26,87.79,110.47,19.81,110.24
2019-07-08,748.8,277.21,124.98,212.16,69.9,87.44,110.37,19.66,110.05
2019-07-09,745.49,280.0,122.58,212.09,70.45,87.23,110.1,19.64,110.49
2019-07-10,743.01,275.35,121.5,213.0,71.14,88.38,109.32,19.52,110.98
