Date-Time,DIA,ONEQ,SPY,VOO
2018-12-10,244.71,275.55,264.07,121.275
2018-12-11,244.23,276.52,264.13,121.31
2018-12-12,245.88,278.72,265.46,121.98
2018-12-13,246.27,277.8,265.37,121.94
2018-12-14,241.42,271.49,260.47,119.69
2018-12-17,236.43,265.32,255.36,116.615
2018-12-18,237.36,266.4,255.08,116.57
2018-12-19,233.42,260.5,251.26,114.71
2018-12-20,228.89,256.23,247.17,112.825
2018-12-21,224.09,248.0,240.7,110.58
2018-12-24,218.1,243.03,234.34,107.535
2018-12-26,228.71,256.99,246.18,112.975
2018-12-27,231.26,257.99,248.07,114.025
2018-12-28,230.48,258.35,247.75,113.88
2018-12-31,233.2,259.96,249.92,114.905
2019-01-02,233.36,260.78,250.18,114.995
2019-01-03,226.72,253.18,244.21,112.25
2019-01-04,234.28,263.47,252.39,115.955
2019-01-07,235.36,267.45,254.38,116.825
2019-01-08,237.92,270.38,256.77,117.96
2019-01-09,238.92,272.23,257.97,118.505
2019-01-10,240.0,273.52,258.88,119.0
2019-01-11,239.88,272.83,258.98,118.945
2019-01-14,238.94,270.4,257.4,118.29
2019-01-15,240.64,274.65,260.35,119.675
2019-01-16,241.86,275.92,260.98,119.94
2019-01-17,243.8,277.73,262.96,120.835
2019-01-18,247.05,280.57,266.46,122.46
2019-01-22,244.0,275.7,262.86,120.83
2019-01-23,245.72,275.23,263.41,121.01
2019-01-24,245.47,276.83,263.55,121.13
2019-01-25,247.39,280.21,265.78,122.16
2019-01-28,245.1,277.73,263.76,121.215
2019-01-29,245.71,275.52,263.41,121.065
2019-01-30,250.18,281.09,267.58,122.98
2019-01-31,250.12,285.5,269.93,124.005
2019-02-01,250.48,284.56,270.06,124.11
2019-02-04,252.32,287.77,271.96,124.995
2019-02-05,253.96,290.05,273.1,125.55
2019-02-06,253.87,288.95,272.74,125.395
2019-02-07,251.9,285.9,270.14,124.165
2019-02-08,251.32,286.01,270.47,124.325
2019-02-11,250.94,287.14,270.62,124.39
2019-02-12,254.53,290.97,274.1,126.0
2019-02-13,255.8,291.08,274.99,126.38
2019-02-14,255.16,291.4,274.38,126.1
2019-02-15,258.65,292.92,277.37,127.49
2019-02-19,258.81,293.82,277.85,127.71
2019-02-20,259.5,294.09,278.41,128.005
2019-02-21,258.53,292.48,277.42,127.54
2019-02-22,260.17,295.3899,279.14,128.305
2019-02-25,260.89,296.2,279.52,128.495
2019-02-26,260.54,296.12,279.32,128.4
2019-02-27,259.87,296.08,279.2,128.335
2019-02-28,259.28,295.42,278.68,128.035
2019-03-01,260.42,298.1,280.42,128.915
2019-03-04,258.28,297.62,279.4,128.42
2019-03-05,258.19,297.95,279.02,128.27
2019-03-06,256.87,294.5,277.33,127.45
2019-03-07,254.81,291.07,275.01,126.425
2019-03-08,254.71,290.67,274.46,126.17
2019-03-11,256.76,297.0,278.44,128.01
2019-03-12,255.86,297.95,279.49,128.465
2019-03-13,257.35,300.27,281.34,129.34
2019-03-14,257.54,299.78,281.16,129.295
2019-03-15,258.34,301.0,281.31,129.925
2019-03-18,258.99,302.33,282.33,130.39
2019-03-19,258.88,302.77,282.4,130.43
2019-03-20,257.29,303.13,281.55,129.965
2019-03-21,259.58,307.37,284.73,130.715
2019-03-22,254.96,300.02,279.25,128.23
2019-03-25,255.07,299.11,279.04,128.115
2019-03-26,256.46,301.17,281.12,129.04
2019-03-27,256.11,298.92,279.65,128.44
2019-03-28,257.08,300.45,280.71,128.94
2019-03-29,259.13,302.67,282.48,129.77
2019-04-01,262.39,306.8,285.83,131.265
2019-04-02,261.69,307.6,285.97,131.31
2019-04-03,262.0,308.99,286.42,131.555
2019-04-04,263.78,309.4,287.18,131.87
2019-04-05,264.16,311.41,288.57,132.505
2019-04-08,263.22,311.87,288.79,132.62
2019-04-09,261.51,309.6,287.31,131.915
2019-04-10,261.6,312.26,288.29,132.37
2019-04-11,261.4,311.26,288.21,132.345
2019-04-12,264.07,312.9,290.16,133.24
2019-04-15,263.81,312.95,289.97,133.15
2019-04-16,264.53,313.76,290.16,133.245
2019-04-17,264.53,313.48,289.45,132.92
2019-04-18,265.56,313.82,290.02,133.17
2019-04-22,265.07,314.43,290.27,133.3
2019-04-23,266.48,318.36,292.88,134.45
2019-04-24,265.92,318.14,292.23,134.185
2019-04-25,264.53,318.53,292.05,134.135
2019-04-26,265.34,319.26,293.41,134.75
2019-04-29,265.44,320.17,293.87,134.92
2019-04-30,265.79,318.19,294.02,135.005
2019-05-01,264.15,316.25,291.81,134.02
2019-05-02,262.88,315.41,291.18,133.755
2019-05-03,264.97,320.28,294.03,135.025
2019-05-06,264.27,319.35,292.82,134.49
2019-05-07,259.52,313.22,287.93,132.31
2019-05-08,259.66,312.46,287.53,132.05
2019-05-09,258.44,310.94,286.66,131.645
2019-05-10,259.92,311.31,288.1,132.26
2019-05-13,253.47,300.77,280.86,129.015
2019-05-14,255.81,303.9,283.4,130.135
2019-05-15,256.92,307.69,285.06,130.905
2019-05-16,259.16,310.73,287.7,132.105
2019-05-17,257.44,307.49,285.84,131.305
2019-05-20,256.67,303.0,283.95,130.41
2019-05-21,258.77,305.89,286.51,131.515
2019-05-22,257.6,305.02,285.63,131.155
2019-05-23,254.76,299.86,282.14,129.62
2019-05-24,256.12,300.03,282.78,129.845
2019-05-28,253.47,299.34,280.15,128.68
2019-05-29,251.27,296.6,278.27,127.795
2019-05-30,251.87,297.7,279.03,128.15
2019-05-31,248.22,292.91,275.27,126.435
2019-06-03,248.5,288.09,274.57,126.06
2019-06-04,253.65,295.97,280.53,128.835
2019-06-05,255.73,297.8,282.96,129.925
2019-06-06,257.72,300.05,284.8,130.77
2019-06-07,260.25,304.62,287.65,132.075
2019-06-10,260.99,308.01,288.97,132.695
2019-06-11,260.88,307.72,288.9,132.67
2019-06-12,260.45,306.67,288.39,132.42
2019-06-13,261.56,308.94,289.58,133.01
2019-06-14,261.51,306.99,289.26,132.81
2019-06-17,261.68,308.56,289.37,132.93
2019-06-18,265.33,313.62,292.4,134.255
2019-06-19,265.56,314.87,293.06,134.61
2019-06-20,268.08,316.94,295.86,135.865
2019-06-21,267.1,315.3,294.0,135.705
2019-06-24,267.17,314.68,293.64,135.53
2019-06-25,265.26,310.09,290.76,134.19
2019-06-26,265.22,311.18,290.47,134.06
2019-06-27,265.15,312.81,291.5,133.835
2019-06-28,265.85,314.67,293.0,134.575
2019-07-01,266.97,317.5,295.66,135.72
2019-07-02,267.66,318.59,296.43,136.115
2019-07-03,269.56,321.09,298.8,137.16
2019-07-05,269.27,320.7,298.46,136.985
2019-07-08,268.06,318.7,296.82,136.3
2019-07-09,267.86,319.7,297.19,136.47
2019-07-10,268.69,322.29,298.61,137.105
2019-07-11,270.92,322.42,299.31,137.38
2019-07-12,273.39,323.88,300.65,138.055
2019-07-15,273.6,324.3,300.75,138.09
2019-07-16,273.42,323.03,299.78,137.64
2019-07-17,272.28,321.96,297.74,136.71
2019-07-18,272.27,322.27,298.83,137.21
2019-07-19,271.45,320.36,297.17,136.475
2019-07-22,271.65,322.2,297.9,136.805
2019-07-23,273.35,323.72,300.03,137.745
2019-07-24,272.61,326.85,301.44,138.38
2019-07-25,271.39,323.8,300.0,137.705
2019-07-26,271.86,327.5,302.01,138.69
2019-07-29,272.13,326.24,301.46,138.44
2019-07-30,271.91,325.48,300.72,138.105
2019-07-31,268.52,321.66,297.43,136.54
2019-08-01,265.76,318.69,294.84,135.395
2019-08-02,264.81,314.85,292.62,134.405
2019-08-05,257.1,303.35,283.82,130.44
2019-08-06,260.29,308.13,287.8,132.12
2019-08-07,260.24,308.73,287.97,132.21
2019-08-08,264.13,316.0,293.62,134.79
2019-08-09,263.18,313.18,291.62,133.85
2019-08-12,259.4,309.0,288.07,132.28
2019-08-13,263.17,314.75,292.55,134.33
2019-08-14,255.08,305.6,283.9,130.285
2019-08-15,256.36,305.88,284.65,130.695
2019-08-16,258.88,310.35,288.85,132.61
2019-08-19,261.34,315.24,292.33,134.24
2019-08-20,259.69,312.81,290.09,133.2
2019-08-21,262.03,315.47,292.45,134.28
2019-08-22,262.56,314.53,292.36,134.23
2019-08-23,256.29,305.09,284.85,130.785
2019-08-26,259.1,308.79,288.0,132.235
2019-08-27,257.8,308.14,286.87,131.715
2019-08-28,260.39,309.0,288.89,132.63
2019-08-29,263.9,313.49,292.58,134.355
2019-08-30,264.13,313.35,292.45,134.3
2019-09-03,261.42,309.65,290.74,133.555
2019-09-04,263.93,314.0,294.04,134.985
2019-09-05,267.68,319.49,297.82,136.77
2019-09-06,268.32,318.9,298.05,136.87
2019-09-09,268.8,318.01,298.2,136.905
2019-09-10,269.39,317.97,298.13,136.935
2019-09-11,271.69,321.36,300.25,137.92
2019-09-12,272.32,322.5,301.29,138.325
2019-09-13,272.6,322.28,301.09,138.29
2019-09-16,271.17,321.53,300.16,137.835
2019-09-17,271.56,322.6,300.92,138.21
2019-09-18,271.97,321.8,301.1,138.295
2019-09-19,271.42,321.98,301.08,138.265
2019-09-20,269.25,318.52,298.28,137.525
2019-09-23,269.36,318.37,298.21,137.62
2019-09-24,267.97,314.03,295.87,136.48
2019-09-25,269.58,317.5,297.62,137.315
2019-09-26,268.88,315.89,297.0,136.395
2019-09-27,267.99,311.91,295.4,135.63
2019-09-30,269.18,314.01,296.77,136.3
2019-10-01,265.5,310.56,293.24,134.66
2019-10-02,260.72,306.34,288.06,132.285
2019-10-03,262.01,309.1,290.42,133.335
2019-10-04,265.66,313.31,294.35,135.185
2019-10-07,264.74,312.63,293.08,134.605
2019-10-08,261.58,307.45,288.53,132.515
2019-10-09,263.43,310.4,291.27,133.75
2019-10-10,265.01,312.85,293.24,134.66
2019-10-11,268.16,317.1,296.28,136.065
2019-10-14,267.86,316.68,295.95,135.94
2019-10-15,270.22,320.75,298.88,137.255
2019-10-16,270.08,319.6,298.4,137.04
2019-10-17,270.38,321.33,299.28,137.41
2019-10-18,267.64,318.5,297.97,136.845
2019-10-21,268.21,320.83,299.99,137.8
2019-10-22,267.82,319.72,299.01,137.315
2019-10-23,268.24,319.07,299.88,137.72
2019-10-24,267.98,321.81,300.37,137.945
2019-10-25,269.6,324.28,301.6,138.52
2019-10-28,270.81,327.74,303.3,139.325
2019-10-29,270.87,325.59,303.21,139.235
2019-10-30,271.74,326.49,304.14,139.725
2019-10-31,270.48,325.81,303.33,139.275
2019-11-01,273.34,329.67,306.14,140.6
2019-11-04,274.55,331.41,307.37,141.16
2019-11-05,274.81,332.35,307.03,140.98
2019-11-06,274.8,331.0,307.1,141.055
2019-11-07,277.05,332.0,308.18,141.555
2019-11-08,277.07,333.62,308.94,141.9
2019-11-11,277.16,333.39,308.35,141.625
2019-11-12,277.29,334.34,309.0,141.905
2019-11-13,278.05,334.0,309.1,141.965
2019-11-14,278.23,333.94,309.55,142.155
2019-11-15,279.94,335.83,311.79,143.215
2019-11-18,280.27,336.34,312.02,143.305
2019-11-19,279.33,337.29,311.93,143.235
2019-11-20,278.2,335.18,310.77,142.73
2019-11-21,277.72,335.18,310.27,142.51
2019-11-22,278.86,335.67,310.96,142.825
2019-11-25,280.8,339.89,313.37,143.91
2019-11-26,281.36,340.55,314.08,144.2
2019-11-27,281.91,342.69,315.48,144.88
2019-11-29,280.95,340.89,314.31,144.325
2019-12-02,278.2,337.88,311.64,143.15
2019-12-03,275.51,335.44,309.55,142.145
2019-12-04,277.05,336.52,311.46,143.055
2019-12-05,277.36,337.02,312.02,143.32
2019-12-06,280.7,340.36,314.87,144.595
2019-12-09,279.76,339.08,313.88,144.155
2019-12-10,279.46,338.94,313.53,144.02
2019-12-11,279.72,340.99,314.42,144.395
2019-12-12,281.95,343.56,317.13,145.665
2019-12-13,282.11,344.32,317.32,145.72
2019-12-16,283.07,347.98,319.5,146.75
2019-12-17,283.4,347.41,319.57,146.78
2019-12-18,283.21,348.73,319.59,146.79
2019-12-19,284.46,350.14,320.9,147.4
2019-12-20,284.46,347.67,320.73,148.15
2019-12-23,285.33,348.1,321.22,147.58
2019-12-24,285.01,348.6,321.23,147.58
2019-12-26,286.06,351.31,322.94,148.335
2019-12-27,286.33,350.46,322.86,148.335
2019-12-30,284.53,347.98,321.08,147.52
2019-12-31,285.1,349.55,321.86,147.9
2020-01-02,288.62,353.8,324.87,149.21
2020-01-03,286.32,352.0,322.41,148.12
2020-01-06,286.98,353.1,323.64,148.675
2020-01-07,285.74,353.01,322.73,148.265
2020-01-08,287.4,355.01,324.45,149.03
2020-01-09,289.56,358.99,326.65,150.06
2020-01-10,288.24,357.63,325.71,149.63
2020-01-13,289.02,361.4,327.95,150.62
2020-01-14,289.22,360.36,327.45,150.42
2020-01-15,290.35,361.4,328.19,150.755
2020-01-16,292.93,364.14,330.92,152.015
2020-01-17,293.27,365.25,331.95,152.53
2020-01-21,291.83,364.86,331.3,152.215
2020-01-22,291.81,366.12,331.34,152.255
2020-01-23,291.54,366.09,331.72,152.405
2020-01-24,289.8,363.69,328.77,151.015
2020-01-27,285.36,355.97,323.5,148.615
2020-01-28,287.29,360.79,326.89,150.225
2020-01-29,287.29,360.56,326.62,150.075
2020-01-30,288.54,361.93,327.68,150.545
2020-01-31,282.42,355.79,321.73,147.845
2020-02-03,283.98,360.25,324.12,148.92
2020-02-04,288.04,368.78,329.06,151.215
2020-02-05,292.86,370.42,332.86,152.925
2020-02-06,293.74,373.2,333.98,153.445
2020-02-07,291.19,370.54,332.2,152.665
2020-02-10,292.95,374.49,334.68,153.76
2020-02-11,292.94,375.29,335.26,154.04
2020-02-12,295.72,379.4,337.42,155.03
2020-02-13,294.82,379.21,337.06,154.88
2020-02-14,294.54,378.9,337.6,155.14
2020-02-18,292.95,379.3,336.73,154.715
2020-02-19,294.1,382.46,338.34,155.46
2020-02-20,292.78,380.14,336.95,154.85
2020-02-21,289.74,372.52,333.48,153.245
2020-02-24,279.56,361.15,322.42,148.12
2020-02-25,270.7,348.7,312.65,143.67
2020-02-26,269.74,349.5,311.5,143.035
2020-02-27,257.5,333.01,297.51,136.695
2020-02-28,254.56,334.0,296.26,135.87
2020-03-02,267.03,348.05,309.09,141.935
2020-03-03,259.3,337.9,300.24,138.02
2020-03-04,270.89,351.5,312.86,143.74
2020-03-05,261.46,344.0,302.46,138.925
2020-03-06,258.85,334.47,297.46,136.595
2020-03-09,238.72,311.0,274.23,126.055
2020-03-10,250.47,325.0,288.42,131.905
2020-03-11,235.84,310.22,274.36,125.365
2020-03-12,212.11,280.25,248.11,113.24
2020-03-13,232.11,306.45,269.32,123.82
2020-03-16,202.49,270.0,239.85,109.285
2020-03-17,213.47,285.31,252.8,116.44
2020-03-18,199.39,274.99,240.0,110.075
2020-03-19,201.31,277.28,240.51,110.17
2020-03-20,191.9,267.18,228.8,105.37
2020-03-23,186.13,266.23,222.95,102.135
2020-03-24,206.64,288.04,243.15,111.875
2020-03-25,212.06,287.52,246.79,113.31
2020-03-26,225.07,305.0,261.2,120.12
2020-03-27,216.35,292.53,253.42,116.43
2020-03-30,223.1,301.56,261.65,120.195
2020-03-31,219.23,298.59,257.75,118.41
2020-04-01,209.38,285.72,246.15,113.075
2020-04-02,213.96,290.65,251.83,115.72
2020-04-03,210.6,286.14,248.19,114.01
2020-04-06,226.53,306.99,264.86,121.765
2020-04-07,226.6,307.91,265.13,121.83
2020-04-08,234.33,315.2,274.03,125.965
2020-04-09,237.14,317.85,278.2,127.835
2020-04-13,233.96,319.72,275.66,126.595
2020-04-14,239.68,330.68,283.79,130.46
2020-04-15,235.08,326.89,277.76,127.62
2020-04-16,235.34,332.97,279.1,128.265
2020-04-17,242.43,336.0,286.64,131.805
2020-04-20,236.64,333.0,281.59,129.43
2020-04-21,230.22,322.51,273.04,125.475
2020-04-22,234.77,330.5,279.1,128.235
2020-04-23,235.07,331.42,279.08,128.21
2020-04-24,237.83,335.66,282.97,130.07
2020-04-27,241.32,340.0,287.05,131.95
2020-04-28,241.09,335.82,285.73,131.34
2020-04-29,246.45,347.04,293.21,134.725
2020-04-30,243.22,345.97,290.48,133.55
2020-05-01,237.28,335.12,282.79,129.91
2020-05-04,237.42,338.33,283.57,130.32
2020-05-05,238.8,343.95,286.19,131.52
2020-05-06,236.86,344.2,284.25,130.635
2020-05-07,238.91,350.0,287.68,132.18
2020-05-08,243.62,356.0,292.44,134.39
2020-05-11,242.56,358.1,292.5,134.41
2020-05-12,238.08,351.76,286.67,131.705
2020-05-13,232.82,344.5,281.6,129.37
2020-05-14,236.75,347.2,284.97,130.93
2020-05-15,236.91,350.21,286.28,131.52
2020-05-18,245.93,359.83,295.0,135.54
2020-05-19,242.22,357.5,291.97,134.26
2020-05-20,245.73,365.5,296.93,136.45
2020-05-21,245.02,362.57,294.88,135.47
2020-05-22,244.88,363.21,295.44,135.775
2020-05-26,250.25,365.0,299.08,137.52
2020-05-27,255.77,367.01,303.53,139.525
2020-05-28,254.35,365.15,302.97,139.25
2020-05-29,254.29,369.48,304.32,139.875
2020-06-01,255.27,371.7,305.55,140.485
2020-06-02,257.85,374.0,308.08,141.64
2020-06-03,263.17,377.1,312.18,143.51
2020-06-04,263.33,374.27,311.36,143.145
2020-06-05,271.54,382.07,319.34,146.805
2020-06-08,276.28,386.78,323.2,148.585
2020-06-09,273.38,388.4,320.79,147.53
2020-06-10,270.46,390.5,319.0,146.61
2020-06-11,252.03,370.28,300.61,138.16
2020-06-12,256.74,374.22,304.21,139.825
2020-06-15,258.35,377.64,307.05,141.1
2020-06-16,263.82,384.2,312.96,143.86
2020-06-17,261.82,385.86,311.66,143.2
2020-06-18,261.45,387.91,311.78,143.33
2020-06-19,258.8,385.68,308.64,142.485
2020-06-22,260.32,390.99,310.62,143.43
2020-06-23,261.5,394.31,312.05,144.08
2020-06-24,254.63,385.52,304.09,140.395
2020-06-25,257.44,388.94,307.35,141.88
2020-06-26,250.38,379.92,300.05,138.555
2020-06-29,255.91,383.08,304.46,139.85
2020-06-30,257.87,391.17,308.36,141.715
2020-07-01,257.31,395.7,310.52,142.685
2020-07-02,258.42,396.6,312.23,143.405
2020-07-06,263.0,405.3,317.05,145.63
2020-07-07,259.04,402.96,313.78,144.12
2020-07-08,260.72,408.41,316.18,145.19
2020-07-09,257.24,410.66,314.38,144.45
2020-07-10,260.82,412.61,317.59,145.9
2020-07-13,261.04,405.21,314.84,144.58
2020-07-14,266.59,407.46,318.92,146.515
2020-07-15,268.91,410.97,321.85,147.815
2020-07-16,267.47,406.9,320.79,147.385
2020-07-17,266.74,408.13,321.72,147.775
2020-07-20,266.82,418.62,324.32,149.005
2020-07-21,268.34,415.83,325.01,149.315
2020-07-22,269.98,416.16,326.86,150.165
2020-07-23,266.69,406.94,322.96,148.37
2020-07-24,264.69,402.36,320.88,147.41
2020-07-27,265.95,409.75,323.22,148.485
2020-07-28,263.93,405.87,321.17,147.565
2020-07-29,265.5,411.0,325.12,149.35
2020-07-30,263.28,411.94,323.96,148.805
2020-07-31,264.35,417.13,326.52,150.05
2020-08-03,266.72,424.76,328.79,150.995
2020-08-04,268.41,424.93,330.06,151.63
2020-08-05,272.0,428.42,332.11,152.575
2020-08-06,273.9,431.54,334.33,153.6
2020-08-07,274.62,428.87,334.57,153.68
2020-08-10,278.14,427.86,335.57,154.17
2020-08-11,277.19,420.9883,332.8,152.925
2020-08-12,280.04,427.99,337.44,155.02
2020-08-13,279.42,432.55,336.83,154.755
2020-08-14,279.8,429.8,336.84,154.755
2020-08-17,278.95,434.05,337.91,155.255
2020-08-18,278.2,436.7,338.64,155.58
2020-08-19,277.43,434.32,337.23,154.92
2020-08-20,277.87,439.88,338.28,155.41
2020-08-21,279.29,442.41,339.48,155.965
2020-08-24,283.18,445.02,342.92,157.55
2020-08-25,282.62,447.97,344.12,158.1
2020-08-26,283.43,455.0,347.57,159.715
2020-08-27,285.04,453.92,348.33,160.035
2020-08-28,286.7,456.89,350.58,161.075
2020-08-31,284.28,459.77,349.31,160.51
2020-09-01,286.79,466.545,352.6,162.01
2020-09-02,291.21,470.14,357.7,164.37
2020-09-03,283.34,446.33,345.39,158.68
2020-09-04,281.77,441.25,342.57,157.41
2020-09-08,275.42,423.16,333.21,153.085
2020-09-09,279.85,434.35,339.79,156.105
2020-09-10,275.79,426.37,333.89,153.375
2020-09-11,277.09,422.13,334.06,153.49
2020-09-14,280.53,430.08,338.46,155.485
2020-09-15,280.58,436.32,340.17,156.285
2020-09-16,281.03,430.99,338.82,155.655
2020-09-17,279.57,425.14,335.84,154.295
2020-09-18,276.52,418.6188,330.65,152.5
2020-09-21,271.44,417.88,326.97,150.845
2020-09-22,272.81,426.4,330.3,152.37
2020-09-23,267.58,413.0,322.64,148.84
2020-09-24,268.1,415.43,323.5,149.25
2020-09-25,271.7,424.62,328.73,151.64
2020-09-28,275.9,432.88,334.19,154.18
2020-09-29,274.42,430.81,332.37,152.65
2020-09-30,277.5,434.0,334.89,153.825
2020-10-01,278.14,439.5,337.04,154.8
2020-10-02,276.8,430.28,333.84,153.36
2020-10-05,281.51,439.81,339.76,156.04
2020-10-06,277.72,434.2459,334.93,153.86
2020-10-07,282.92,442.45,340.76,156.5
2020-10-08,284.29,443.885,343.78,157.885
2020-10-09,285.93,449.84,346.85,159.29
2020-10-12,288.46,461.48,352.43,161.86
2020-10-13,286.74,461.98,350.13,160.825
2020-10-14,285.13,456.96,347.93,159.82
2020-10-15,285.04,454.77,347.5,159.63
2020-10-16,285.97,453.24,347.29,159.495
2020-10-19,282.03,445.49,342.01,157.085
2020-10-20,282.95,447.44,343.38,157.705
2020-10-21,281.97,446.23,342.73,157.42
2020-10-22,283.65,447.92,344.61,158.285
2020-10-23,283.34,448.69,345.78,158.825
2020-10-26,277.0,441.48,339.39,155.9
2020-10-27,274.66,444.01,338.22,155.385
2020-10-28,265.48,428.1,326.66,150.035
2020-10-29,266.59,434.41,329.98,151.615
2020-10-30,265.06,424.095,326.54,149.91
2020-11-02,269.2,424.73,330.2,151.655
2020-11-03,274.65,435.25,336.03,154.33
2020-11-04,278.51,451.65,343.54,157.805
2020-11-05,283.91,462.919,350.24,160.895
2020-11-06,283.22,464.13,350.16,160.875
2020-11-09,291.72,456.89,354.56,162.88
2020-11-10,294.51,449.22,354.04,162.67
2020-11-11,294.11,458.12,356.67,163.815
2020-11-12,291.05,456.208,353.21,162.3
2020-11-13,295.15,459.73,358.1,164.505
2020-11-16,299.98,464.28,362.57,166.5
2020-11-17,298.31,463.74,360.62,165.67
2020-11-18,294.76,460.0,356.28,163.66
2020-11-19,295.33,463.04,357.78,164.345
2020-11-20,292.53,462.305,355.33,163.245
2020-11-23,295.89,461.91,357.46,164.21
2020-11-24,300.43,467.4,363.22,166.87
2020-11-25,298.74,470.76,362.66,166.595
2020-11-27,299.24,474.94,363.67,167.07
2020-11-30,296.62,473.96,362.06,166.32
2020-12-01,298.44,481.345,366.02,168.15
2020-12-02,299.18,481.03,366.79,168.505
2020-12-03,300.06,481.19,366.69,168.455
2020-12-04,302.59,484.725,369.85,169.905
2020-12-07,301.1,486.46,369.09,169.59
2020-12-08,302.2,490.35,370.17,170.08
2020-12-09,300.88,480.54,366.85,168.57
2020-12-10,300.54,483.99,366.73,168.49
2020-12-11,300.93,481.88,366.3,168.275
2020-12-14,299.1,484.22,364.66,167.505
2020-12-15,302.62,490.0,369.59,169.82
2020-12-16,302.15,493.41,370.17,170.08
2020-12-17,303.49,495.95,372.24,171.005
2020-12-18,301.9,494.82,369.18,170.32
2020-12-21,302.14,495.0,367.86,169.795
2020-12-22,300.07,498.39,367.24,168.77
2020-12-23,301.28,497.05,367.57,168.905
2020-12-24,302.02,498.08,369.0,169.58
2020-12-28,304.0,501.93,372.17,171.055
2020-12-29,303.46,499.01,371.46,170.695
2020-12-30,304.13,500.8244,371.99,170.925
2020-12-31,305.79,501.65,373.88,171.845
2021-01-04,302.32,494.0,368.79,169.515
2021-01-05,303.84,498.08,371.33,170.63
2021-01-06,308.21,494.72,373.55,171.665
2021-01-07,310.5,506.93,379.1,174.23
2021-01-08,311.04,512.2,381.26,175.21
2021-01-11,310.17,506.0,378.69,174.065
2021-01-12,310.74,507.99,378.77,174.08
2021-01-13,310.63,510.55,379.79,174.515
2021-01-14,310.05,510.12,378.46,173.925
2021-01-15,308.12,504.8,375.7,172.685
2021-01-19,309.32,512.88,378.65,174.05
2021-01-20,311.77,522.29,383.89,176.415
2021-01-21,311.87,525.0,384.24,176.58
2021-01-22,309.97,526.5,382.88,175.95
2021-01-25,309.65,529.79,384.39,176.665
2021-01-26,309.39,528.82,383.79,176.4
2021-01-27,303.26,515.68,374.41,172.12
2021-01-28,306.07,516.59,377.63,173.565
2021-01-29,299.81,506.0,370.07,170.09
2021-02-01,302.02,519.53,376.23,172.885
2021-02-02,306.82,528.52,381.55,175.37
2021-02-03,307.26,528.0,381.85,175.545
2021-02-04,310.67,533.85,386.19,177.51
2021-02-05,311.54,537.93,387.71,178.22
2021-02-08,313.89,542.54,390.51,179.535
2021-02-09,313.92,543.54,390.25,179.39
2021-02-10,314.5,541.18,390.08,179.32
2021-02-11,314.68,543.58,390.71,179.61
2021-02-12,315.04,545.82,392.64,180.525
2021-02-16,315.58,544.81,392.3,180.355
2021-02-17,316.6,541.17,392.39,180.395
2021-02-18,315.56,536.35,390.72,179.625
2021-02-19,314.92,537.92,390.03,179.295
2021-02-22,315.21,525.2,387.03,177.885
2021-02-23,315.39,521.59,387.5,178.11
2021-02-24,319.53,527.15,391.77,180.08
2021-02-25,313.98,509.81,382.33,175.76
2021-02-26,309.45,512.105,380.36,174.795
2021-03-01,315.59,527.32,389.58,179.06
2021-03-02,314.19,518.0,386.54,177.675
2021-03-03,312.99,505.53,381.42,175.33
2021-03-04,309.58,493.43,376.7,173.17
2021-03-05,315.24,501.4,383.63,176.345
2021-03-08,318.25,489.68,381.72,175.48
2021-03-09,318.61,507.14,387.17,177.935
2021-03-10,323.33,507.43,389.58,179.035
2021-03-11,325.33,520.0801,393.53,180.925
2021-03-12,328.31,516.23,394.06,181.18
2021-03-15,330.09,521.21,396.41,182.23
2021-03-16,328.86,523.03,395.91,182.025
2021-03-17,330.77,524.1,397.26,182.62
2021-03-18,329.36,509.36,391.48,179.935
2021-03-19,326.01,510.93,389.48,179.615
2021-03-22,327.24,517.87,392.59,181.035
2021-03-23,324.06,512.33,389.5,179.705
2021-03-24,324.08,503.29,387.52,178.71
2021-03-25,326.19,502.87,389.7,179.715
2021-03-26,330.61,509.82,395.98,182.005
2021-03-29,331.66,506.2,395.78,181.895
2021-03-30,330.82,505.65,394.73,181.43
2021-03-31,330.18,513.55,396.33,182.15
2021-04-01,331.45,522.89,400.61,184.08
2021-04-05,335.2,532.01,406.36,186.735
2021-04-06,334.37,531.15,406.12,186.63
2021-04-07,334.37,531.38,406.59,186.865
2021-04-08,335.13,537.2,408.52,187.775
2021-04-09,337.86,539.7,411.49,189.125
2021-04-12,337.55,538.3,411.64,189.21
2021-04-13,336.79,543.6999999999999,412.86,189.725
2021-04-14,337.53,538.1,411.45,189.115
2021-04-15,340.44,545.2,415.87,191.145
2021-04-16,341.86,546.3000000000001,417.26,191.815
2021-04-19,340.75,541.5999999999999,415.21,190.87
2021-04-20,338.12,536.5999999999999,412.17,189.47
2021-04-21,341.3,542.0,416.07,191.25
2021-04-22,338.12,537.0,412.27,189.495
2021-04-23,340.43,544.9,416.74,191.515
2021-04-26,339.87,548.8000000000001,417.61,191.93
2021-04-27,339.83,548.1,417.52,191.87
2021-04-28,338.37,546.1,417.4,191.78
2021-04-29,340.57,547.5,420.06,193.06
2021-04-30,338.94,543.5,417.3,191.785
2021-05-03,341.11,539.9,418.2,192.22
2021-05-04,341.49,529.8,415.62,191.05
2021-05-05,342.28,527.2,415.75,191.085
2021-05-06,345.51,528.6999999999999,419.07,192.64
